country,latitude,longitude,charging_points
168,59.55938,9.2487,4
168,59.55855,9.25961,2
168,59.55129,11.33543,1
168,59.49002,10.85586,6
168,59.48873,10.86661,6
168,59.48842,10.87263,5
168,59.48598,8.65173,5
168,59.48301,6.25807,2
168,59.48092,8.63517,8
168,59.47966,11.66078,2
168,59.47758,8.41893,3
168,59.4775,11.16136,1
168,59.47083,11.16889,2
168,59.46533,8.01952,2
168,59.46124,10.79942,6
168,59.44646,10.70517,5
168,59.44421,9.06112,2
168,59.43639,5.25704,4
168,59.43398,10.63607,2
168,59.42834,11.34215,6
168,59.42474,10.70621,4
168,59.42393,11.01452,6
168,59.42157,10.47575,6
168,59.42157,5.44767,8
168,59.41651,11.34963,4
168,59.41557,10.6794,4
168,59.41557,9.09179,2
168,59.41485,5.26207,2
168,59.41478,9.05986,2
168,59.41443,5.26866,10
168,59.41389,10.48611,1
168,59.41385,10.47004,2
168,59.41355,9.06006,2
168,59.41324,9.0678,2
168,59.41139,9.0619,2
168,59.41069,5.27335,1
168,59.40988,9.08401,2
168,59.40924,9.06009,2
168,59.40924,5.27685,5
168,59.39687,5.29376,1
168,59.39538,5.32343,7
168,59.38251,5.3088,2
168,59.38174,5.30601,1
168,59.37876,10.39518,1
168,59.37834,10.77862,2
168,59.37739,5.30777,4
168,59.36722,10.44194,8
168,59.35691,10.84239,2
168,59.32463,8.49669,3
168,59.32416,10.9553,10
168,59.31397,11.04838,18
168,59.30753,9.26628,2
168,59.3073,10.36138,6
168,59.30461,10.17677,1
168,59.2973,9.09761,2
168,59.29722,11.06195,10
168,59.28802,11.08117,4
168,59.28451,10.33695,1
168,59.28151,11.11241,2
168,59.2808,10.36537,1
168,59.27886,11.08993,2
168,59.2750918881276,11.0850354232788,6
168,59.27414,11.08228,3
168,59.27301,10.41701,18
168,59.26893,11.15949,2
168,59.26854,11.16775,4
168,59.2655,10.41566,2
168,59.26468,5.19245,2
168,59.26462,10.40813,2
168,59.26436,10.41421,2
168,59.25702,10.35886,2
168,59.25187,10.41766,2
168,59.24668,10.98759,1
168,59.23735,10.9663,3
168,59.22908,11.69619,2
168,59.2223,10.30036,4
168,59.22177,10.93018,4
168,59.22009,10.27816,2
168,59.21997,10.30792,2
168,59.21845,10.94187,16
168,59.21512,10.93356,2
168,59.2292191483076,11.1481809386166,0
168,59.21417,10.93294,4
168,59.2132,10.92536,2
168,59.21306,7.53268,6
168,59.21228,9.58935,3
168,59.21213,10.93013,10
168,59.21091,9.60791,2
168,59.20758,9.61104,2
168,59.20698,9.60523,2
168,59.20525,9.60635,2
168,59.19571,9.60317,4
168,59.19232,9.59184,2
168,59.18583,9.59659,6
168,59.18408,9.56997,2
168,59.17807,10.25089,42
168,59.17639,10.21926,6
168,59.17497,10.21367,2
168,59.1493,9.6683,2
168,59.14293,10.19971,6
168,59.1414,9.6559,4
168,59.13964,9.67071,2
168,59.13923,9.6598,4
168,59.13725,9.63122,4
168,59.13317,10.17548,2
168,59.13265,10.22707,3
168,59.13073,10.22665,9
168,59.129498,11.274019,8
168,59.12907,10.22688,8
168,59.12838,10.24336,1
168,59.12783,11.35319,14
168,59.12553,11.38877,2
168,59.12508,10.21995,1
168,59.12485,11.3877,2
168,59.1214,11.38565,2
168,59.11884,11.38437,2
168,59.09589,9.68655,2
168,59.07504,9.68369,3
168,59.05355,9.70123,2
168,59.05085,9.69495,2
168,59.04978,10.0203,8
168,58.99395,5.65864,1
168,58.98627,5.72978,2
168,58.97492,5.72346,16
168,58.9747,5.71967,3
168,58.97341,5.73209,4
168,58.97271,5.73581,2
168,58.97256,5.72624,2
168,58.97194,5.73692,6
168,58.97014,5.73365,3
168,58.97012,5.73942,4
168,58.96631,5.73785,16
168,58.96611,5.73369,7
168,58.96475,5.73053,2
168,58.96166,5.73797,6
168,58.95394,5.69448,20
168,58.95165,5.67693,6
168,58.94829,5.74152,4
168,58.94462,5.72911,6
168,58.9335,5.6018,3
168,58.91589,5.72964,17
168,58.90256,5.7203,1
168,58.88831,5.64744,2
168,58.88776,5.62414,2
168,58.88709,5.7214,6
168,58.88526,5.60505,4
168,58.88305,5.6259,90
168,58.88277,5.65154,3
168,58.87837,5.72072,2
168,58.87645,5.7204,2
168,58.8701,5.73132,1
168,58.85605,5.74281,2
168,58.85458,5.73899,2
168,58.85305,5.73447,2
168,58.85288,5.73831,2
168,58.85109,5.73024,2
168,58.82813,5.75694,2
168,58.81442,5.70058,3
168,58.77936,6.31708,3
168,58.76736,5.86083,3
168,58.72336,9.04381,2
168,58.71954,9.22815,2
168,58.62606,8.92691,2
168,58.474017,8.747096,2
168,58.47337,8.81669,2
168,58.46576,8.75692,4
168,58.46346,8.71666,1
168,58.45598,8.7189,2
168,58.45433,6.0032,2
168,58.43716,8.72164,4
168,58.37553,8.6774,2
168,58.34965,8.57892,2
168,58.34575,8.59705,2
168,58.34569,8.58965,2
168,58.34409,8.58363,2
168,58.339022,8.577835,6
168,58.33465,8.57575,2
168,58.32565,8.56509,2
168,58.3158,8.54123,2
168,58.29842,6.66627,2
168,58.29364,6.66572,5
168,58.2671,7.97584,4
168,58.26494,7.97665,2
168,58.23951,8.2973,8
168,58.19785,7.52808,10
168,58.18107,8.14373,4
168,58.17733,8.12998,3
168,58.17481,8.13098,2
168,58.17251,8.12441,1
168,58.16586,8.03898,1
168,58.16343,8.00349,2
168,58.15675,7.83581,2
168,58.15284,8.02465,4
168,58.15258,7.95793,2
168,58.1518,7.96472,2
168,58.14826,7.98908,1
168,58.14491,7.99195,2
168,58.14383,7.98166,2
168,58.13416,8.07507,2
168,58.09857,7.81221,4
168,58.09847,7.81577,1
168,58.03009,7.45576,2
168,58.02921,7.46169,2
168,58.02818,7.45261,4
168,58.0248222814116,7.45596170425415,4
168,64.10963,11.57806,2
168,62.83107,10.01041,6
168,62.34067,5.85019,4
168,60.8408,11.05536,17
168,60.47032,5.32312,6
168,60.4036,5.01806,3
168,60.37074,5.19199,8
168,60.28775,10.62631,6
168,60.20425,5.45332,8
168,59.87854,10.8463,8
168,59.51417,10.20458,6
168,59.4192,10.68024,1
168,59.37225,10.26368,1
168,59.12182,9.70794,2
168,58.89254,5.72378,3
168,58.14743,8.00583,2
168,69.67702,18.98067,4
168,69.32585,16.1333,1
168,69.22885,17.98073,2
168,68.49716,16.70158,3
168,68.23259,14.53109,3
168,66.08153,13.82736,3
168,63.74909,11.30225,4
168,63.71749,11.22584,3
168,63.40979,10.41807,6
168,63.32522,10.30523,18
168,62.73966,7.18369,1
168,62.57954,11.37831,2
168,62.27551,10.77628,2
168,61.7730452079862,9.53994793121343,1
168,60.8362387,10.0687253,7
168,60.79728,5.01108,9
168,60.73974,5.63329,3
168,60.62883,8.56061,4
168,60.56791,9.10149,4
168,60.48474,5.37621,6
168,60.40302,11.24261,3
168,60.40096,5.73074,4
168,60.35619,5.12826,32
168,59.95805,11.053,8
168,59.95682,11.05027,2
168,59.88979,10.77765,6
168,59.80563,10.80685,6
168,59.7785,5.49929,4
168,59.66507,10.76561,2
168,59.48765,10.31947,4
168,69.677575,18.745551,1
168,69.6668273988679,18.9725566500329,1
168,62.67385,8.56824,6
168,62.55881000000096,7.682409999998754,4
168,62.4709,6.35781,3
168,62.29832,7.25526,4
168,61.88441,8.26404,6
168,60.62883,6.43501,3
168,60.18053596832155,9.625450551530037,3
168,60.02443,11.06923,4
168,59.96553,10.91842,8
168,59.96188,10.78963,6
168,59.95269,10.8787,4
168,59.95014,10.88919,4
168,59.94271461687227,10.77507638525005,4
168,59.94092,10.84133,6
168,59.9408,10.79926,6
168,59.93601,10.91792,4
168,59.93197,10.73048,4
168,59.93222,10.72454,4
168,59.92024,10.78485,6
168,59.92008,10.70661,4
168,59.91937,10.81321,8
168,59.91913,10.75852,4
168,59.9122,10.77012,4
168,59.90731,10.78293,4
168,59.896236,10.846246,4
168,59.86971,10.82145,6
168,59.8322,6.81931,6
168,59.03672,9.67504,10
168,59.9081439311981,10.6193329153442,1
168,58.1541,8.002578,1
168,59.47874,10.31606,3
168,67.28153,14.41757,2
168,61.4532,5.84965,2
168,61.24387,10.43865,8
168,61.18736,8.21074,1
168,60.77301,11.11571,3
168,60.54731,5.28538,1
168,60.45474,12.05779,2
168,60.43216,5.28496,4
168,60.38522,5.33721,4
168,60.288661,5.259774,5
168,60.22747,10.34877,4
168,59.96618,9.99507,2
168,59.90464,10.78652,2
168,59.89399,10.6302,5
168,59.89206,10.51688,4
168,59.76261,5.45984,1
168,59.74531,10.34135,4
168,59.42241,5.44276,6
168,59.34447,5.21681,2
168,70.97932,25.97273,2
168,68.8596,18.34769,6
168,68.70472,15.41195,2
168,68.43723,17.42645,2
168,68.43074,17.42613,1
168,68.23331,14.55922,2
168,67.96253,15.92924,6
168,67.28544,14.40245,2
168,67.27866,14.41841,16
168,67.26895,15.39803,2
168,67.09344,15.39798,2
168,66.81404,15.4005,4
168,66.32193,14.15417,1
168,66.311673,14.132927,2
168,66.31135,14.13911,2
168,66.30989,14.13612,2
168,65.84628,13.19937,2
168,65.83516,13.1914,6
168,64.74206,12.84366,2
168,64.464932,12.315369,12
168,64.01885,11.5165,4
168,64.01183,11.4959,6
168,64.00914,11.4894,6
168,63.87357,11.29001,1
168,63.85682,11.40153,1
168,63.74132,11.28332,6
168,63.70495,11.19412,1
168,63.68496,9.66531,3
168,63.60927,11.05132,1
168,63.54791,9.82064,1
168,63.47091,10.9446,6
168,63.46582,10.94164,2
168,63.4465,10.33955,2
168,63.44168,10.45667,7
168,63.44017,10.46253,4
168,63.43861,10.62365,1
168,63.43762,10.43052,1
168,63.41943,10.45433,2
168,63.41898,10.46338,2
168,63.41374,11.73943,4
168,63.41095,10.79587,1
168,63.36565,10.37183,6
168,63.34088,10.30242,5
168,63.29745,9.85239,5
168,63.28606,10.27626,2
168,63.28352,10.27979,2
168,63.23348,10.27974,1
168,63.14201,8.53254,4
168,63.11255,7.79645,2
168,63.09884,10.2305,1
168,63.0515,10.28552,1
168,63.0115,7.97571,8
168,63.00455,10.45856,1
168,62.97002,8.71288,4
168,62.96079,10.97917,1
168,62.90767,7.42578,2
168,62.74651,7.25823,28
168,62.7373,7.17019,5
168,62.58172,7.83497,1
168,62.56787,7.68601,1
168,62.565038,7.689908,2
168,62.5523,7.70409,20
168,62.54494,7.72081,15
168,62.53568,7.7318,2
168,62.52721,7.70622,5
168,62.52064,6.91602,3
168,62.51653,7.77142,1
168,62.4992,7.67102,20
168,62.47275,6.15537,4
168,62.42821,7.98637,1
168,62.4086,10.99809,1
168,62.39086,6.57607,2
168,62.32427,7.31724,1
168,62.31741,7.29466,2
168,62.2979,7.26346,1
168,62.25226,7.23553,1
168,62.24803,7.24385,2
168,62.24715,7.14043,1
168,62.1995,6.12262,2
168,62.19402,7.33887,1
168,62.17263,6.04338,7
168,62.15538,10.17141,1
168,62.11486,10.61639,16
168,62.10894,10.63279,1
168,62.10002,7.20582,3
168,62.09625,7.22593,2
168,61.90685,5.9933,6
168,61.7773444377927,6.21324062347412,4
168,61.66583,9.70213,2
168,61.600336,5.044312,1
168,61.57311,11.04397,2
168,61.52934,10.14027,3
168,61.48805,6.08102,2
168,61.31549,12.26422,1
168,61.25093,10.43788,2
168,61.24774,8.90855,2
168,61.22636,7.10362,2
168,61.13063,8.54457,1
168,61.11537,10.44906,1
168,61.112727,10.472555,2
168,61.05457,5.50737,5
168,60.98575,9.23401,3
168,60.97207,9.28818,5
168,60.95359,5.71856,1
168,60.930286,10.653813,2
168,60.92913,10.69908,2
168,60.90957,10.81549,5
168,60.88323,11.54062,4
168,60.88233,11.5363,4
168,60.88003,10.93102,3
168,60.84978,8.61603,2
168,60.82989,11.06616,1
168,60.81746,11.34388,1
168,60.8061,11.14853,1
168,60.802315,5.012083,4
168,60.79553,10.69873,3
168,60.79528,11.06091,9
168,60.77647,11.22245,1
168,60.71635,11.18983,2
168,60.70866,11.80275,2
168,60.70171,8.99102,4
168,60.69924,10.35073,2
168,60.61429,12.01204,2
168,60.58338,5.79782,3
168,60.56816,6.91603,2
168,60.56218,9.99726,8
168,60.558453,4.836637,3
168,60.53338833106655,8.205244723873202,1
168,60.46717,7.06847,3
168,60.46666,5.33946,2
168,60.465194,7.070468,15
168,60.4298,9.4649,1
168,60.40767,5.00256,2
168,60.40692,10.53346,2
168,60.4063,5.91666,6
168,60.39326,5.31676,24
168,60.3927,11.53787,2
168,60.39238,5.32676,5
168,60.38941,5.28824,3
168,60.38829,5.31719,6
168,60.38607,5.32357,6
168,60.38442,5.80646,2
168,60.38357,5.33315,7
168,60.3797,5.35965,6
168,60.37548,5.35246,2
168,60.37278,6.14497,3
168,60.37127,10.53297,4
168,60.36909,5.18621,2
168,60.36744,5.18891,2
168,60.36328,5.2961,3
168,60.36162,5.22074,8
168,60.35902,10.56992,2
168,60.35877,5.34828,1
168,60.34901,5.33607,2
168,60.34883,5.27662,3
168,60.34764,5.33555,3
168,60.33853,5.32006,2
168,60.31076,5.35015,7
168,60.30529,5.28364,3
168,60.298389,5.280104,1
168,60.29819,5.26769,2
168,60.29729,5.27588,2
168,60.29493,5.26634,5
168,60.29455,10.60928,1
168,60.29451,5.2836,8
168,60.29449,5.29296,6
168,60.29447,5.28271,18
168,60.29409,5.29047,2
168,60.29385,5.28272,6
168,60.29376,5.33052,4
168,60.28324,10.62078,1
168,60.28074,11.1753,4
168,60.27645,6.25341,3
168,60.27531,5.23444,4
168,60.27036,5.07288,2
168,60.26698,8.94735,4
168,60.24002,9.92455,3
168,60.23957,5.74814,2
168,60.23593,11.14443,4
168,60.209591,11.964834,8
168,60.20586,10.72265,2
168,60.19544,11.99263,2
168,60.19328,11.06943,2
168,60.18645,5.46836,8
168,60.17932,11.08138,1
168,60.16545,11.15457,2
168,60.15278,10.25357,3
168,60.14859,11.19359,4
168,60.14593,5.42769,7
168,60.14473,11.17724,2
168,60.14317,11.16416,6
168,60.12236,11.46586,17
168,60.1145,10.23116,2
168,60.11109,10.85001,4
168,60.06704,6.54715,4
168,60.07273,11.13572,5
168,60.0536,10.87866,2
168,60.04256,10.88209,3
168,60.03414,11.35278,6
168,60.01523,11.0678,6
168,60.00761,10.9262,2
168,59.99059,10.94062,1
168,59.98609,6.00901,3
168,59.97965,11.00361,2
168,59.97809,10.68066,10
168,59.97724,10.65551,10
168,59.97518,10.6654,3
168,59.9747,10.64449,5
168,59.96675,10.73182,2
168,59.96529,10.89052,1
168,59.9623,10.6388,2
168,59.95749,10.90225,11
168,59.9561,11.03461,1
168,59.95522,11.04685,2
168,59.95479,11.03878,2
168,59.94904,10.71937,2
168,59.94879,10.89918,1
168,59.94855,10.72508,3
168,59.94676,10.71736,15
168,59.94647,10.90336,2
168,59.94557,10.78238,4
168,59.94416,10.8592,12
168,59.94409,10.84857,4
168,59.94401,10.7039,2
168,59.94247,10.90007,2
168,59.94236,10.654927,8
168,59.94187,10.88283,4
168,59.93968,10.79359,3
168,59.93967,10.82927,4
168,59.93875,10.75056,4
168,59.93647,10.82698,1
168,59.92935,10.94867,2
168,59.928525,10.965026,2
168,59.92681,10.76911,1
168,59.92676,10.67679,3
168,59.92144,11.15228,2
168,59.92054,10.82887,2
168,59.91574,10.55994,2
168,59.91248,10.54604,2
168,59.87486,10.81736,3
168,59.86934,10.48752,3
168,59.84045,10.83008,1
168,59.83827,10.78478,4
168,59.825307,10.446959,2
168,59.78658,10.24322,4
168,59.72057,10.83927,6
168,59.716705,10.865499,10
168,59.66737,5.94184,2
168,59.66644,5.94175,2
168,59.62357,10.73852,10
168,59.56987,7.99189,12
168,59.4817,8.6292,2
168,59.43368,10.66768,1
168,59.31259,9.88257,1
168,59.23813,10.42502,4
168,59.22671,10.40788,1
168,59.21607,9.61139,6
168,59.20307,10.96384,2
168,59.13278,10.19981,2
168,59.13174,10.20231,10
168,59.12643,10.42121,2
168,59.09105,7.54048,4
168,59.05068,10.0288,2
168,59.00006,10.03429,2
168,58.7356,5.64013,1
168,58.4798,8.72277,6
168,58.45491,8.75639,2
168,58.29331,6.92355,1
168,58.25001,8.37766,2
168,58.20236,8.07132,32
168,58.18503,8.14939,8
168,59.9580236555898,11.0528147220612,4
168,59.93089055946909,10.868305563926697,6
168,58.820786,9.073735,12
168,60.702333,8.986,12
168,62.074928,9.128281,16
168,58.15701033621093,7.105663923851353,43
168,60.898649,7.210826,6
168,61.130464,10.434918,14
168,59.281369,11.1153969,1
168,69.72065,29.88413,10
168,70.99644,24.66144,2
168,70.6640056139756,23.6773062682383,4
168,69.96496,23.27245,2
168,69.96636,23.26793,2
168,69.68134,18.97407,4
168,69.65512,18.96711,2
168,69.64631,18.9546,2
168,69.69094,18.86255,8
168,68.78486,16.58382,1
168,68.79904,16.53899,2
168,68.77979,16.56833,1
168,68.49107,16.6881,2
168,67.29112,14.40674,12
168,67.2846,14.38043,2
168,67.28275,14.37834,2
168,61.93236,5.11116,2
168,61.93422,5.11303,2
168,61.93605,5.11387,2
168,60.64145,5.04139,6
168,60.63791,5.04497,4
168,60.29118,5.22947,2
168,60.28972,5.23091,16
168,60.09611,5.22496,6
168,59.97371,10.00441,2
168,60.5467,5.28916,2
168,60.54921,5.28453,4
168,60.548169,5.28874,2
168,60.35143,5.27566,2
168,60.29156,5.2809,8
168,60.37706,5.33235,1
168,60.37247,5.30768,3
168,60.39949,5.32041,6
168,60.40055,5.32667,2
168,60.38142,5.32966,6
168,60.39093,5.3366,2
168,60.39033,5.33841,2
168,60.37558,5.33765,4
168,59.5378,5.3397,2
168,60.31872,5.35293,1
168,60.3446,5.35948,8
168,58.99155,5.64763,9
168,61.91255,5.9916,2
168,58.93752,5.7008,2
168,58.86922,5.71666,2
168,58.95429,5.70179,18
168,58.88377,5.72001,2
168,58.85059,5.74004,1
168,58.87127,5.74074,6
168,58.96932,5.72695,20
168,58.97111,5.72764,2
168,58.96747,5.72997,20
168,58.952930163697,5.73605718088947,4
168,60.5837,5.81908,2
168,62.30922,6.94853,4
168,61.23106,7.08592,2
168,61.23099,7.1036,2
168,63.58438,9.9584,3
168,63.58299,9.95777,2
168,63.48586,10.92161,2
168,63.44385,10.44666,10
168,63.451216,10.919549,9
168,63.42942,10.38914,7
168,63.42898,10.39095,2
168,63.42845,10.38696,4
168,63.42376,10.44139,2
168,63.4230657261041,10.4329298858522,4
168,63.42437,10.46834,8
168,63.41627381176744,10.403668087069946,6
168,63.3064,9.84182,2
168,63.30669,9.85287,2
168,63.30483,9.85083,2
168,63.42126,10.53681,2
168,63.29928,9.84448,4
168,63.26676,9.81542,2
168,63.26711,9.8227,4
168,63.26406,9.81254,2
168,63.35818,10.3749,2
168,63.1712,9.74317,2
168,63.29999,10.48131,2
168,63.10743,9.70051,2
168,58.14726,7.97239,1
168,58.163355,7.982107,2
168,60.88253,11.54729,4
168,58.33847,8.59275,2
168,58.43814,8.73842,4
168,58.45863,8.76638,2
168,58.46166,8.76696,24
168,58.82039,9.07206,3
168,59.40926,9.09112,2
168,59.12101,9.63094,14
168,59.21053,9.60093,2
168,59.67274,9.6488,3
168,59.67032,9.65119,3
168,59.66962,9.6554,4
168,60.79697,11.0873,2
168,60.79564,11.08045,6
168,60.79365,11.07992,6
168,60.79857,11.04712,3
168,59.92259041502251,10.75999749207324,4
168,59.28379,11.10694,2
168,59.58969,10.74544,2
168,59.28491,11.07963,2
168,59.75237,10.13328,2
168,59.7402,10.20089,2
168,59.73309,10.21113,2
168,60.1672,10.25501,2
168,59.70832,10.23709,2
168,60.16642,10.26085,2
168,59.43488,10.65907,2
168,59.43675,10.66115,2
168,60.06127,10.30848,2
168,60.18779,11.06992,84
168,59.83273,10.4317,1
168,59.8361,10.4363,4
168,59.97422,11.04843,8
168,59.92931,11.03955,2
168,60.8815,11.5633,1
168,59.97897,10.99924,4
168,59.91706,10.50208,9
168,59.93076,10.95979,10
168,59.8898,10.56363,24
168,59.89497,10.6265,22
168,59.9485,10.64332,1
168,60.00465,10.76345,1
168,59.93697,10.67498,1
168,59.94299,10.755810999999994,4
168,59.92457,10.72317,4
168,59.91037,10.72454,24
168,59.9241,10.72557,4
168,59.91321,10.72935,12
168,59.90775,10.73974,12
168,59.91481,10.75364,4
168,59.91296,10.75218,6
159,52.30633160023851,4.659844105850652,2
159,52.8572883605957,6.2110114097595215,1
159,52.853553771972656,6.847490310668945,1
159,51.870601654052734,4.606110095977783,1
159,51.82477951049805,4.420300006866455,1
159,51.62565231323242,4.868551254272461,1
159,51.59004894513291,4.524537231212321,2
159,51.69428661501152,5.271764540184222,2
159,52.301919619974825,6.922462981859276,26
159,51.859109558304255,4.418708362559414,2
159,51.84408160139958,4.896806681837802,2
159,52.80581332733479,6.213646722224894,1
159,51.5902892555215,5.085150204736124,1
159,52.16565133371176,5.606631844036883,3
159,51.765646359806624,5.8351903289863,1
159,37.41532799999797,-122.07625313491808,2
159,51.51346059910438,3.7252811161121144,2
159,53.30032730102539,6.5948381423950195,1
159,53.26579666137695,6.838139057159424,1
159,52.966739654541016,6.962071895599365,1
159,52.923309326171875,5.046607494354248,1
159,52.87522888183594,7.059174060821533,1
159,52.791866302490234,6.897941589355469,1
159,52.5744514465332,6.6215739250183105,1
159,52.289520263671875,4.6671953201293945,1
159,52.20167541503906,4.430006980895996,1
159,52.201178,4.4249535,1
159,52.0877799987793,5.669320583343506,1
159,52.07477951049805,5.667741298675537,1
159,52.06673049926758,5.669722080230713,1
159,52.05317306518555,5.083372116088867,1
159,51.95858383178711,4.641470432281494,1
159,51.757423400878906,5.513257026672363,1
159,51.5854375,5.0102702,1
159,51.5840683,4.9897356,1
159,51.5775748,5.029405,1
159,51.54213333129883,5.066168308258057,1
159,50.84987258911133,5.882030487060547,1
159,51.9986207,4.4713045,1
159,52.168167,5.358717,2
159,51.8543117153298,5.944049993010708,2
159,51.234904,5.9501153,2
159,51.3827394098422,3.4412654636525417,6
159,51.39043038785479,3.4538934708392333,6
159,51.42026138305664,5.142798900604248,1
159,52.173494966027874,6.742379000402025,2
159,52.46316607990792,4.6149589847780135,1
159,53.45703125,6.832214832305908,1
159,53.40777969360352,6.199525833129883,1
159,53.23582458496094,6.521451473236084,1
159,53.207275390625,6.627153396606445,1
159,53.20320129394531,6.604796409606934,1
159,53.20302963256836,6.605747699737549,1
159,53.10711669921875,6.874725818634033,1
159,53.106689453125,6.8493242263793945,1
159,53.01093292236328,6.589879035949707,1
159,53.001800537109375,6.764089584350586,1
159,52.925010681152344,5.019556045532227,1
159,52.84443283081055,6.66337251663208,1
159,52.84273910522461,6.6538615226745605,1
159,52.823036193847656,6.970945835113525,1
159,52.7895393371582,4.770309925079346,1
159,52.760047912597656,4.66340970993042,1
159,52.75126266479492,5.191852569580078,1
159,52.662628173828125,6.879960536956787,1
159,52.503196716308594,4.776751518249512,1
159,52.48868942260742,6.1349639892578125,1
159,52.48815155029297,6.135124206542969,1
159,52.48685836791992,4.762907981872559,1
159,52.43816375732422,4.750866413116455,1
159,52.37564849853515,4.749892234802246,1
159,52.33543014526367,4.91411018371582,1
159,52.33454895019531,4.771780967712402,1
159,52.33431625366211,4.888354301452637,1
159,52.312801361083984,6.495947360992432,1
159,52.29909133911133,4.692262172698975,1
159,52.29570388793945,4.680570125579834,1
159,52.29538345336914,4.682733535766602,1
159,52.29417037963867,4.70864725112915,1
159,52.29317855834961,4.707998752593994,1
159,52.29267501831055,4.709311008453369,1
159,52.23632049560547,5.688793182373047,1
159,52.23665618896485,5.685846328735352,1
159,52.21072769165039,5.9957966804504395,1
159,52.21009826660156,5.021380424499512,1
159,52.20126276,4.43056704,1
159,52.18601608276367,5.399288177490234,1
159,52.17616653442383,5.215174674987793,1
159,52.165401458740234,6.441591739654541,1
159,52.14366149902344,5.963442325592041,1
159,52.1424674987793,4.46108341217041,1
159,52.13321304321289,6.611560821533203,1
159,52.09605026245117,6.640758037567139,1
159,52.09309005737305,5.150975227355957,1
159,52.03630447387695,5.071855545043945,1
159,51.92193603515625,4.611451148986816,1
159,51.91487503051758,4.617678165435791,1
159,51.78465270996094,5.113356590270996,1
159,51.741485595703125,5.858556270599365,1
159,51.69568634033203,5.286333084106445,1
159,51.65493392944336,5.234941005706787,1
159,51.63456726074219,5.277694225311279,1
159,51.5873,5.15914,1
159,51.582908630371094,4.662201404571533,1
159,51.58141326904297,4.974706172943115,1
159,51.578651428222656,5.45255708694458,1
159,51.57698059,5.03402472,1
159,51.5761324,4.9909987,1
159,51.57372283935547,5.0521063804626465,1
159,51.57329559326172,5.182103633880615,1
159,51.5711832,4.9714785,1
159,51.56147766113281,5.6856513023376465,1
159,51.5567741394043,5.680947780609131,1
159,51.552476,5.0914393,1
159,51.5493304,5.0601278,1
159,51.54808044,5.09055567,1
159,51.54558563232422,4.59018087387085,1
159,51.54517,5.0430913,1
159,51.536258697509766,5.044888019561768,1
159,51.531639099121094,5.045964241027832,1
159,51.50962448120117,5.107387065887451,1
159,51.506561279296875,3.878473997116089,1
159,51.505428314208984,4.305623531341553,1
159,51.50456619262695,5.314081192016602,1
159,51.49910736083984,3.896637439727783,1
159,51.4719907,3.81996619,1
159,51.4560432434082,5.803840160369873,1
159,51.45452117919922,5.792730331420898,1
159,51.43230819702149,5.452301025390625,1
159,51.42529296875,4.3236165046691895,1
159,51.2750129699707,3.444418668746948,1
159,51.007102966308594,5.846179008483887,1
159,50.95833206176758,5.973237037658691,1
159,51.94786572729845,4.456203233765791,2
159,51.83373661602042,4.135614396999242,2
159,51.98811875235097,5.667171563799229,8
159,51.98718260007058,5.666934747546065,2
159,52.880495,6.021328,20
159,52.213255,4.503421,16
159,52.369266,4.648278,12
159,51.867901,4.557753,24
159,51.841363,5.009041,12
159,51.978417,4.618879,12
159,51.2817204,5.65095,16
159,51.547096,5.996985,12
159,51.5431836,5.1119267,16
159,51.924806,4.372265,16
159,51.566522,4.469804,16
159,52.052541,4.402053,20
159,52.287203,6.773114,16
159,50.892974,5.955635,8
159,52.335931,5.643634,16
159,53.196252,6.516312,16
159,52.202901,6.888668,12
159,52.724169,6.883522,12
159,51.490943,5.42467,20
159,52.235476,5.230129,24
159,52.233401,6.210263,20
159,52.358206,5.251964,20
159,50.8598718681458,5.772740580411323,4
159,52.019422,4.708112,8
159,52.281489408375194,4.515687802751017,4
159,51.65016454967139,5.041580309169291,242
159,51.43397129917194,5.427430326300366,2
159,52.29577910826151,5.990005127949644,2
159,52.514282982716,5.476251813889007,2
159,50.87443597908411,5.705049092322648,2
159,53.20837092349771,6.540476025631771,2
159,51.37613596150032,6.153649029459393,6
159,51.82347613458287,5.757827070561182,2
159,51.86787685066028,5.40247133214109,2
159,52.4150929,4.6871885,1
159,52.5199493819041,6.255540491218994,1
159,52.70995884736385,6.19514912150737,2
159,50.99605987334057,5.847185353406889,4
159,53.246202,6.57465,6
159,52.979052,6.977498,6
159,53.1442980374475,7.047083203196308,4
159,53.16759367055115,6.864696996907924,6
159,50.82858438488333,5.992625983912376,1
159,52.37290045009584,4.617311489408962,1
159,52.374120702225234,4.618560747015223,1
159,52.185479,5.677543,4
159,52.799384,6.119607,8
159,52.555811,5.884281,6
159,51.831966,4.950333,24
159,52.7564590092056,5.040346612463509,12
159,52.25223918008447,5.253447956902818,2
159,52.049828036750085,4.50596291991269,1
159,51.7412441,5.3501211,2
159,51.94942347535786,4.263460294890251,2
159,52.21639217242321,6.942283637068499,2
159,52.427101,4.879149,4
159,51.52286084676919,4.462946437551352,2
159,52.217512,6.869029,5
159,52.27903525259438,4.619977495428884,2
159,52.27731446530859,4.616095062272365,2
159,52.27777338099773,4.617981621331211,2
159,51.518572328354765,4.449183978178894,2
159,51.63634614039046,4.8596225377759765,1
159,51.63660748654624,4.86092706652002,2
159,51.514544508548624,4.458062934154668,2
159,51.51800760426832,4.4571316174249205,2
159,51.521568506627176,4.455175367519644,2
